Population,RegionName,Time,Indicator,NumValue
Fluoroquinolones,Netherlands,2019,S - susceptible isolates,1238.000000000
Fluoroquinolones,Norway,2019,S - susceptible isolates,732.000000000
Fluoroquinolones,Poland,2019,S - susceptible isolates,435.000000000
Fluoroquinolones,Portugal,2019,S - susceptible isolates,1393.000000000
Fluoroquinolones,Romania,2019,S - susceptible isolates,179.000000000
Fluoroquinolones,Sweden,2019,S - susceptible isolates,1538.000000000
Fluoroquinolones,Slovenia,2019,S - susceptible isolates,234.000000000
Fluoroquinolones,Slovakia,2019,S - susceptible isolates,149.000000000
Fluoroquinolones,United Kingdom,2019,S - susceptible isolates,4506.000000000
Fluoroquinolones,Austria,2020,S - susceptible isolates,973.000000000
Fluoroquinolones,Belgium,2020,S - susceptible isolates,684.000000000
Fluoroquinolones,Bulgaria,2020,S - susceptible isolates,81.000000000
Fluoroquinolones,Cyprus,2020,S - susceptible isolates,72.000000000
Fluoroquinolones,Czechia,2020,S - susceptible isolates,766.000000000
Fluoroquinolones,Germany,2020,S - susceptible isolates,5020.000000000
Fluoroquinolones,Denmark,2020,S - susceptible isolates,1282.000000000
Fluoroquinolones,Estonia,2020,S - susceptible isolates,158.000000000
Fluoroquinolones,Greece,2020,S - susceptible isolates,174.000000000
Fluoroquinolones,Spain,2020,S - susceptible isolates,1595.000000000
Fluoroquinolones,Finland,2020,S - susceptible isolates,790.000000000
Fluoroquinolones,France,2020,S - susceptible isolates,3501.000000000
Fluoroquinolones,Croatia,2020,S - susceptible isolates,110.000000000
Fluoroquinolones,Hungary,2020,S - susceptible isolates,431.000000000
Fluoroquinolones,Ireland,2020,S - susceptible isolates,303.000000000
Fluoroquinolones,Iceland,2020,S - susceptible isolates,31.000000000
Fluoroquinolones,Italy,2020,S - susceptible isolates,3768.000000000
Fluoroquinolones,Lithuania,2020,S - susceptible isolates,220.000000000
Fluoroquinolones,Luxembourg,2020,S - susceptible isolates,60.000000000
Fluoroquinolones,Latvia,2020,S - susceptible isolates,106.000000000
Fluoroquinolones,Malta,2020,S - susceptible isolates,82.000000000
Fluoroquinolones,Netherlands,2020,S - susceptible isolates,1181.000000000
Fluoroquinolones,Norway,2020,S - susceptible isolates,597.000000000
Fluoroquinolones,Poland,2020,S - susceptible isolates,364.000000000
Fluoroquinolones,Portugal,2020,S - susceptible isolates,1527.000000000
Fluoroquinolones,Romania,2020,S - susceptible isolates,148.000000000
Fluoroquinolones,Sweden,2020,S - susceptible isolates,1563.000000000
Fluoroquinolones,Slovenia,2020,S - susceptible isolates,214.000000000
Fluoroquinolones,Slovakia,2020,S - susceptible isolates,172.000000000
Fluoroquinolones,Austria,2010,Total tested isolates,720.000000000
Fluoroquinolones,Belgium,2010,Total tested isolates,144.000000000
Fluoroquinolones,Bulgaria,2010,Total tested isolates,126.000000000
Fluoroquinolones,Cyprus,2010,Total tested isolates,67.000000000
Fluoroquinolones,Czechia,2010,Total tested isolates,1263.000000000
Fluoroquinolones,Germany,2010,Total tested isolates,478.000000000
Fluoroquinolones,Denmark,2010,Total tested isolates,673.000000000
Fluoroquinolones,Estonia,2010,Total tested isolates,64.000000000
Fluoroquinolones,Greece,2010,Total tested isolates,1676.000000000
Fluoroquinolones,Spain,2010,Total tested isolates,1161.000000000
Fluoroquinolones,Finland,2010,Total tested isolates,401.000000000
Fluoroquinolones,France,2010,Total tested isolates,1527.000000000
Fluoroquinolones,Croatia,2010,Total tested isolates,278.000000000
Fluoroquinolones,Hungary,2010,Total tested isolates,504.000000000
Fluoroquinolones,Ireland,2010,Total tested isolates,318.000000000
Fluoroquinolones,Iceland,2010,Total tested isolates,24.000000000
Fluoroquinolones,Italy,2010,Total tested isolates,696.000000000
Fluoroquinolones,Lithuania,2010,Total tested isolates,80.000000000
Fluoroquinolones,Luxembourg,2010,Total tested isolates,59.000000000
Fluoroquinolones,Latvia,2010,Total tested isolates,63.000000000
Fluoroquinolones,Malta,2010,Total tested isolates,57.000000000
Fluoroquinolones,Netherlands,2010,Total tested isolates,889.000000000
Fluoroquinolones,Norway,2010,Total tested isolates,476.000000000
Fluoroquinolones,Poland,2010,Total tested isolates,221.000000000
Fluoroquinolones,Portugal,2010,Total tested isolates,574.000000000
Fluoroquinolones,Romania,2010,Total tested isolates,17.000000000
Fluoroquinolones,Sweden,2010,Total tested isolates,742.000000000
Fluoroquinolones,Slovenia,2010,Total tested isolates,196.000000000
Fluoroquinolones,United Kingdom,2010,Total tested isolates,768.000000000
Fluoroquinolones,Austria,2011,Total tested isolates,797.000000000
Fluoroquinolones,Belgium,2011,Total tested isolates,663.000000000
Fluoroquinolones,Bulgaria,2011,Total tested isolates,121.000000000
Fluoroquinolones,Cyprus,2011,Total tested isolates,83.000000000
Fluoroquinolones,Czechia,2011,Total tested isolates,1287.000000000
Fluoroquinolones,Germany,2011,Total tested isolates,519.000000000
Fluoroquinolones,Denmark,2011,Total tested isolates,888.000000000
Fluoroquinolones,Estonia,2011,Total tested isolates,91.000000000
Fluoroquinolones,Greece,2011,Total tested isolates,1635.000000000
Fluoroquinolones,Spain,2011,Total tested isolates,1145.000000000
Fluoroquinolones,Finland,2011,Total tested isolates,404.000000000
Fluoroquinolones,France,2011,Total tested isolates,1683.000000000
Fluoroquinolones,Croatia,2011,Total tested isolates,292.000000000
Fluoroquinolones,Hungary,2011,Total tested isolates,420.000000000
Fluoroquinolones,Ireland,2011,Total tested isolates,303.000000000
Fluoroquinolones,Iceland,2011,Total tested isolates,24.000000000
Fluoroquinolones,Italy,2011,Total tested isolates,597.000000000
Fluoroquinolones,Lithuania,2011,Total tested isolates,137.000000000
Fluoroquinolones,Luxembourg,2011,Total tested isolates,48.000000000
Fluoroquinolones,Latvia,2011,Total tested isolates,63.000000000
Fluoroquinolones,Malta,2011,Total tested isolates,52.000000000
Fluoroquinolones,Netherlands,2011,Total tested isolates,868.000000000
Fluoroquinolones,Norway,2011,Total tested isolates,427.000000000
Fluoroquinolones,Poland,2011,Total tested isolates,369.000000000
Fluoroquinolones,Portugal,2011,Total tested isolates,617.000000000
Fluoroquinolones,Romania,2011,Total tested isolates,10.000000000
Fluoroquinolones,Sweden,2011,Total tested isolates,943.000000000
Fluoroquinolones,Slovenia,2011,Total tested isolates,232.000000000
Fluoroquinolones,Slovakia,2011,Total tested isolates,465.000000000
Fluoroquinolones,United Kingdom,2011,Total tested isolates,985.000000000
Fluoroquinolones,Austria,2012,Total tested isolates,829.000000000
Fluoroquinolones,Belgium,2012,Total tested isolates,532.000000000
Fluoroquinolones,Bulgaria,2012,Total tested isolates,127.000000000
Fluoroquinolones,Cyprus,2012,Total tested isolates,65.000000000
Fluoroquinolones,Czechia,2012,Total tested isolates,1399.000000000
Fluoroquinolones,Germany,2012,Total tested isolates,663.000000000
Fluoroquinolones,Denmark,2012,Total tested isolates,941.000000000
Fluoroquinolones,Estonia,2012,Total tested isolates,87.000000000
Fluoroquinolones,Greece,2012,Total tested isolates,1428.000000000
Fluoroquinolones,Spain,2012,Total tested isolates,1150.000000000
Fluoroquinolones,Finland,2012,Total tested isolates,536.000000000
Fluoroquinolones,France,2012,Total tested isolates,1691.000000000
Fluoroquinolones,Croatia,2012,Total tested isolates,331.000000000
Fluoroquinolones,Hungary,2012,Total tested isolates,485.000000000
Fluoroquinolones,Ireland,2012,Total tested isolates,338.000000000
Fluoroquinolones,Iceland,2012,Total tested isolates,14.000000000
Fluoroquinolones,Italy,2012,Total tested isolates,835.000000000
Fluoroquinolones,Lithuania,2012,Total tested isolates,184.000000000
Fluoroquinolones,Luxembourg,2012,Total tested isolates,50.000000000
Fluoroquinolones,Latvia,2012,Total tested isolates,78.000000000
Fluoroquinolones,Malta,2012,Total tested isolates,56.000000000
Fluoroquinolones,Netherlands,2012,Total tested isolates,946.000000000
Fluoroquinolones,Norway,2012,Total tested isolates,596.000000000
Fluoroquinolones,Poland,2012,Total tested isolates,359.000000000
Fluoroquinolones,Portugal,2012,Total tested isolates,777.000000000
Fluoroquinolones,Romania,2012,Total tested isolates,100.000000000
Fluoroquinolones,Sweden,2012,Total tested isolates,977.000000000
Fluoroquinolones,Slovenia,2012,Total tested isolates,254.000000000
Fluoroquinolones,Slovakia,2012,Total tested isolates,376.000000000
Fluoroquinolones,United Kingdom,2012,Total tested isolates,1036.000000000
Fluoroquinolones,Austria,2013,Total tested isolates,925.000000000
Fluoroquinolones,Belgium,2013,Total tested isolates,639.000000000
Fluoroquinolones,Bulgaria,2013,Total tested isolates,138.000000000
Fluoroquinolones,Cyprus,2013,Total tested isolates,68.000000000
Fluoroquinolones,Czechia,2013,Total tested isolates,1291.000000000
Fluoroquinolones,Germany,2013,Total tested isolates,756.000000000
Fluoroquinolones,Denmark,2013,Total tested isolates,874.000000000
Fluoroquinolones,Estonia,2013,Total tested isolates,90.000000000
Fluoroquinolones,Greece,2013,Total tested isolates,1172.000000000
Fluoroquinolones,Spain,2013,Total tested isolates,1241.000000000
Fluoroquinolones,Finland,2013,Total tested isolates,537.000000000
Fluoroquinolones,France,2013,Total tested isolates,1916.000000000
Fluoroquinolones,Croatia,2013,Total tested isolates,373.000000000
Fluoroquinolones,Hungary,2013,Total tested isolates,555.000000000
Fluoroquinolones,Ireland,2013,Total tested isolates,316.000000000
Fluoroquinolones,Iceland,2013,Total tested isolates,28.000000000
Fluoroquinolones,Italy,2013,Total tested isolates,1428.000000000
Fluoroquinolones,Lithuania,2013,Total tested isolates,144.000000000
Fluoroquinolones,Luxembourg,2013,Total tested isolates,53.000000000
Fluoroquinolones,Latvia,2013,Total tested isolates,88.000000000
Fluoroquinolones,Malta,2013,Total tested isolates,67.000000000
Fluoroquinolones,Netherlands,2013,Total tested isolates,1057.000000000
Fluoroquinolones,Norway,2013,Total tested isolates,616.000000000
Fluoroquinolones,Poland,2013,Total tested isolates,374.000000000
Fluoroquinolones,Portugal,2013,Total tested isolates,911.000000000
Fluoroquinolones,Romania,2013,Total tested isolates,213.000000000
Fluoroquinolones,Sweden,2013,Total tested isolates,1270.000000000
Fluoroquinolones,Slovenia,2013,Total tested isolates,245.000000000
Fluoroquinolones,Slovakia,2013,Total tested isolates,489.000000000
Fluoroquinolones,United Kingdom,2013,Total tested isolates,1155.000000000
Fluoroquinolones,Austria,2014,Total tested isolates,971.000000000
Fluoroquinolones,Belgium,2014,Total tested isolates,506.000000000
Fluoroquinolones,Bulgaria,2014,Total tested isolates,151.000000000
Fluoroquinolones,Cyprus,2014,Total tested isolates,80.000000000
Fluoroquinolones,Czechia,2014,Total tested isolates,1382.000000000
Fluoroquinolones,Germany,2014,Total tested isolates,980.000000000
Fluoroquinolones,Denmark,2014,Total tested isolates,943.000000000
Fluoroquinolones,Estonia,2014,Total tested isolates,133.000000000
Fluoroquinolones,Greece,2014,Total tested isolates,1063.000000000
Fluoroquinolones,Spain,2014,Total tested isolates,1266.000000000
Fluoroquinolones,Finland,2014,Total tested isolates,581.000000000
Fluoroquinolones,France,2014,Total tested isolates,2175.000000000
Fluoroquinolones,Croatia,2014,Total tested isolates,330.000000000
Fluoroquinolones,Hungary,2014,Total tested isolates,641.000000000
Fluoroquinolones,Ireland,2014,Total tested isolates,355.000000000
Fluoroquinolones,Iceland,2014,Total tested isolates,28.000000000
Fluoroquinolones,Italy,2014,Total tested isolates,1295.000000000
Fluoroquinolones,Lithuania,2014,Total tested isolates,154.000000000
Fluoroquinolones,Luxembourg,2014,Total tested isolates,66.000000000
Fluoroquinolones,Latvia,2014,Total tested isolates,116.000000000
Fluoroquinolones,Malta,2014,Total tested isolates,99.000000000
Fluoroquinolones,Netherlands,2014,Total tested isolates,1123.000000000
Fluoroquinolones,Norway,2014,Total tested isolates,746.000000000
Fluoroquinolones,Poland,2014,Total tested isolates,455.000000000
Fluoroquinolones,Portugal,2014,Total tested isolates,1712.000000000
Fluoroquinolones,Romania,2014,Total tested isolates,257.000000000
Fluoroquinolones,Sweden,2014,Total tested isolates,763.000000000
Fluoroquinolones,Slovenia,2014,Total tested isolates,233.000000000
Fluoroquinolones,Slovakia,2014,Total tested isolates,493.000000000
Fluoroquinolones,United Kingdom,2014,Total tested isolates,1130.000000000
Fluoroquinolones,Austria,2015,Total tested isolates,1029.000000000
Fluoroquinolones,Belgium,2015,Total tested isolates,379.000000000
Fluoroquinolones,Bulgaria,2015,Total tested isolates,96.000000000
Fluoroquinolones,Cyprus,2015,Total tested isolates,62.000000000
Fluoroquinolones,Czechia,2015,Total tested isolates,1416.000000000
Fluoroquinolones,Germany,2015,Total tested isolates,1580.000000000
Fluoroquinolones,Denmark,2015,Total tested isolates,935.000000000
Fluoroquinolones,Estonia,2015,Total tested isolates,62.000000000
Fluoroquinolones,Greece,2015,Total tested isolates,1161.000000000
Fluoroquinolones,Spain,2015,Total tested isolates,1508.000000000
Fluoroquinolones,Finland,2015,Total tested isolates,658.000000000
Fluoroquinolones,France,2015,Total tested isolates,2332.000000000
Fluoroquinolones,Croatia,2015,Total tested isolates,380.000000000
Fluoroquinolones,Hungary,2015,Total tested isolates,700.000000000
Fluoroquinolones,Ireland,2015,Total tested isolates,388.000000000
Fluoroquinolones,Iceland,2015,Total tested isolates,35.000000000
Fluoroquinolones,Italy,2015,Total tested isolates,2000.000000000
Fluoroquinolones,Lithuania,2015,Total tested isolates,179.000000000
Fluoroquinolones,Luxembourg,2015,Total tested isolates,60.000000000
Fluoroquinolones,Latvia,2015,Total tested isolates,112.000000000
Fluoroquinolones,Malta,2015,Total tested isolates,88.000000000
Fluoroquinolones,Netherlands,2015,Total tested isolates,1198.000000000
Fluoroquinolones,Norway,2015,Total tested isolates,700.000000000
Fluoroquinolones,Poland,2015,Total tested isolates,659.000000000
Fluoroquinolones,Portugal,2015,Total tested isolates,2094.000000000
Fluoroquinolones,Romania,2015,Total tested isolates,267.000000000
Fluoroquinolones,Sweden,2015,Total tested isolates,907.000000000
Fluoroquinolones,Slovenia,2015,Total tested isolates,237.000000000
Fluoroquinolones,Slovakia,2015,Total tested isolates,474.000000000
Fluoroquinolones,United Kingdom,2015,Total tested isolates,1011.000000000
Fluoroquinolones,Austria,2016,Total tested isolates,1246.000000000
Fluoroquinolones,Belgium,2016,Total tested isolates,669.000000000
Fluoroquinolones,Bulgaria,2016,Total tested isolates,160.000000000
Fluoroquinolones,Cyprus,2016,Total tested isolates,75.000000000
Fluoroquinolones,Czechia,2016,Total tested isolates,1384.000000000
Fluoroquinolones,Germany,2016,Total tested isolates,3068.000000000
Fluoroquinolones,Denmark,2016,Total tested isolates,1152.000000000
Fluoroquinolones,Estonia,2016,Total tested isolates,183.000000000
Fluoroquinolones,Greece,2016,Total tested isolates,1180.000000000
Fluoroquinolones,Spain,2016,Total tested isolates,1676.000000000
Fluoroquinolones,Finland,2016,Total tested isolates,769.000000000
Fluoroquinolones,France,2016,Total tested isolates,2589.000000000
Fluoroquinolones,Croatia,2016,Total tested isolates,318.000000000
Fluoroquinolones,Hungary,2016,Total tested isolates,713.000000000
Fluoroquinolones,Ireland,2016,Total tested isolates,453.000000000
Fluoroquinolones,Iceland,2016,Total tested isolates,21.000000000
Fluoroquinolones,Italy,2016,Total tested isolates,2248.000000000
Fluoroquinolones,Lithuania,2016,Total tested isolates,324.000000000
Fluoroquinolones,Luxembourg,2016,Total tested isolates,78.000000000
Fluoroquinolones,Latvia,2016,Total tested isolates,91.000000000
Fluoroquinolones,Malta,2016,Total tested isolates,102.000000000
Fluoroquinolones,Netherlands,2016,Total tested isolates,1320.000000000
Fluoroquinolones,Norway,2016,Total tested isolates,808.000000000
Fluoroquinolones,Poland,2016,Total tested isolates,1119.000000000
Fluoroquinolones,Portugal,2016,Total tested isolates,2350.000000000
Fluoroquinolones,Romania,2016,Total tested isolates,342.000000000
Fluoroquinolones,Sweden,2016,Total tested isolates,1533.000000000
Fluoroquinolones,Slovenia,2016,Total tested isolates,267.000000000
Fluoroquinolones,Slovakia,2016,Total tested isolates,466.000000000
Fluoroquinolones,United Kingdom,2016,Total tested isolates,4065.000000000
Fluoroquinolones,Austria,2017,Total tested isolates,1147.000000000
Fluoroquinolones,Belgium,2017,Total tested isolates,803.000000000
